dataPointID:ID(DataPoint),features,target,:LABEL
4854931088945340612,"{""Ag%"": 0.0, ""Au%"": 0.5, ""Co%"": 0.0, ""Cu%"": 0.0, ""Ni%"": 0.0, ""Pd%"": 0.5, ""Pt%"": 0.0, ""Sn%"": 0.0}",-1,DataPoint
5015229887428493381,"{""Ag%"": 0.33, ""Au%"": 0.33, ""Co%"": 0.0, ""Cu%"": 0.0, ""Ni%"": 0.33, ""Pd%"": 0.0, ""Pt%"": 0.0, ""Sn%"": 0.0}",0,DataPoint
5148090169943061104,"{""MagpieData mean Row"": 4.0, ""MagpieData mode Row"": 4.0, ""MagpieData range Row"": 0.0, ""MagpieData avg_dev Row"": 0.0, ""MagpieData maximum Row"": 4.0, ""MagpieData mean Column"": 9.5, ""MagpieData mean Number"": 27.5, ""MagpieData minimum Row"": 4.0, ""MagpieData mode Column"": 9.0, ""MagpieData mode Number"": 27.0, ""MagpieData range Column"": 1.0, ""MagpieData range Number"": 1.0, ""MagpieData mean GSmagmom"": 1.07193295, ""MagpieData mean MeltingT"": 1748.0, ""MagpieData mean NValence"": 9.5, ""MagpieData mode GSmagmom"": 0.5953947, ""MagpieData mode MeltingT"": 1728.0, ""MagpieData mode NValence"": 9.0, ""MagpieData avg_dev Column"": 0.5, ""MagpieData avg_dev Number"": 0.5, ""MagpieData maximum Column"": 10.0, ""MagpieData maximum Number"": 28.0, ""MagpieData mean GSbandgap"": 0.0, ""MagpieData mean NUnfilled"": 2.5, ""MagpieData mean NdValence"": 7.5, ""MagpieData mean NfValence"": 0.0, ""MagpieData mean NpValence"": 0.0, ""MagpieData mean NsValence"": 2.0, ""MagpieData minimum Column"": 9.0, ""MagpieData minimum Number"": 27.0, ""MagpieData mode GSbandgap"": 0.0, ""MagpieData mode NUnfilled"": 2.0, ""MagpieData mode NdValence"": 7.0, ""MagpieData mode NfValence"": 0.0, ""MagpieData mode NpValence"": 0.0, ""MagpieData mode NsValence"": 2.0, ""MagpieData range GSmagmom"": 0.9530765, ""MagpieData range MeltingT"": 40.0, ""MagpieData range NValence"": 1.0, ""MagpieData mean NdUnfilled"": 2.5, ""MagpieData mean NfUnfilled"": 0.0, ""MagpieData mean NpUnfilled"": 0.0, ""MagpieData mean NsUnfilled"": 0.0, ""MagpieData mode NdUnfilled"": 2.0, ""MagpieData mode NfUnfilled"": 0.0, ""MagpieData mode NpUnfilled"": 0.0, ""MagpieData mode NsUnfilled"": 0.0, ""MagpieData range GSbandgap"": 0.0, ""MagpieData range NUnfilled"": 1.0, ""MagpieData range NdValence"": 1.0, ""MagpieData range NfValence"": 0.0, ""MagpieData range NpValence"": 0.0, ""MagpieData range NsValence"": 0.0, ""MagpieData avg_dev GSmagmom"": 0.47653825, ""MagpieData avg_dev MeltingT"": 20.0, ""MagpieData avg_dev NValence"": 0.5, ""MagpieData maximum GSmagmom"": 1.5484712, ""MagpieData maximum MeltingT"": 1768.0, ""MagpieData maximum NValence"": 10.0, ""MagpieData mean GSvolume_pa"": 10.282499999999999, ""MagpieData minimum GSmagmom"": 0.5953947, ""MagpieData minimum MeltingT"": 1728.0, ""MagpieData minimum NValence"": 9.0, ""MagpieData mode GSvolume_pa"": 10.245, ""MagpieData range NdUnfilled"": 1.0, ""MagpieData range NfUnfilled"": 0.0, ""MagpieData range NpUnfilled"": 0.0, ""MagpieData range NsUnfilled"": 0.0, ""MagpieData avg_dev GSbandgap"": 0.0, ""MagpieData avg_dev NUnfilled"": 0.5, ""MagpieData avg_dev NdValence"": 0.5, ""MagpieData avg_dev NfValence"": 0.0, ""MagpieData avg_dev NpValence"": 0.0, ""MagpieData avg_dev NsValence"": 0.0, ""MagpieData maximum GSbandgap"": 0.0, ""MagpieData maximum NUnfilled"": 3.0, ""MagpieData maximum NdValence"": 8.0, ""MagpieData maximum NfValence"": 0.0, ""MagpieData maximum NpValence"": 0.0, ""MagpieData maximum NsValence"": 2.0, ""MagpieData mean AtomicWeight"": 58.8132975, ""MagpieData minimum GSbandgap"": 0.0, ""MagpieData minimum NUnfilled"": 2.0, ""MagpieData minimum NdValence"": 7.0, ""MagpieData minimum NfValence"": 0.0, ""MagpieData minimum NpValence"": 0.0, ""MagpieData minimum NsValence"": 2.0, ""MagpieData mode AtomicWeight"": 58.6934, ""MagpieData range GSvolume_pa"": 0.07500000000000107, ""MagpieData avg_dev NdUnfilled"": 0.5, ""MagpieData avg_dev NfUnfilled"": 0.0, ""MagpieData avg_dev NpUnfilled"": 0.0, ""MagpieData avg_dev NsUnfilled"": 0.0, ""MagpieData maximum NdUnfilled"": 3.0, ""MagpieData maximum NfUnfilled"": 0.0, ""MagpieData maximum NpUnfilled"": 0.0, ""MagpieData maximum NsUnfilled"": 0.0, ""MagpieData minimum NdUnfilled"": 2.0, ""MagpieData minimum NfUnfilled"": 0.0, ""MagpieData minimum NpUnfilled"": 0.0, ""MagpieData minimum NsUnfilled"": 0.0, ""MagpieData range AtomicWeight"": 0.23979500000000087, ""MagpieData avg_dev GSvolume_pa"": 0.03750000000000053, ""MagpieData maximum GSvolume_pa"": 10.32, ""MagpieData mean CovalentRadius"": 125.0, ""MagpieData minimum GSvolume_pa"": 10.245, ""MagpieData mode CovalentRadius"": 124.0, ""MagpieData avg_dev AtomicWeight"": 0.11989750000000043, ""MagpieData maximum AtomicWeight"": 58.933195, ""MagpieData mean MendeleevNumber"": 59.5, ""MagpieData minimum AtomicWeight"": 58.6934, ""MagpieData mode MendeleevNumber"": 58.0, ""MagpieData range CovalentRadius"": 2.0, ""MagpieData mean SpaceGroupNumber"": 209.5, ""MagpieData mode SpaceGroupNumber"": 194.0, ""MagpieData range MendeleevNumber"": 3.0, ""MagpieData avg_dev CovalentRadius"": 1.0, ""MagpieData maximum CovalentRadius"": 126.0, ""MagpieData mean Electronegativity"": 1.895, ""MagpieData minimum CovalentRadius"": 124.0, ""MagpieData mode Electronegativity"": 1.88, ""MagpieData range SpaceGroupNumber"": 31.0, ""MagpieData avg_dev MendeleevNumber"": 1.5, ""MagpieData maximum MendeleevNumber"": 61.0, ""MagpieData minimum MendeleevNumber"": 58.0, ""MagpieData range Electronegativity"": 0.030000000000000027, ""MagpieData avg_dev SpaceGroupNumber"": 15.5, ""MagpieData maximum SpaceGroupNumber"": 225.0, ""MagpieData minimum SpaceGroupNumber"": 194.0, ""MagpieData avg_dev Electronegativity"": 0.015000000000000013, ""MagpieData maximum Electronegativity"": 1.91, ""MagpieData minimum Electronegativity"": 1.88}",-1,DataPoint
5231293476654896319,"{""Ag%"": 0.48, ""Au%"": 0.0, ""Co%"": 0.28, ""Cu%"": 0.0, ""Ni%"": 0.24, ""Pd%"": 0.0, ""Pt%"": 0.0, ""Sn%"": 0.0}",0,DataPoint
5251529113816694266,"{""Ag%"": 0.0, ""Au%"": 0.32, ""Co%"": 0.29, ""Cu%"": 0.0, ""Ni%"": 0.39, ""Pd%"": 0.0, ""Pt%"": 0.0, ""Sn%"": 0.0}",0,DataPoint
5294681256994906769,"{""Ag%"": 0.0, ""Au%"": 0.3, ""Co%"": 0.26, ""Cu%"": 0.0, ""Ni%"": 0.0, ""Pd%"": 0.3, ""Pt%"": 0.0, ""Sn%"": 0.14}",-2,DataPoint
5375205644880072775,"{""Ag%"": 0.63, ""Au%"": 0.0, ""Co%"": 0.37, ""Cu%"": 0.0, ""Ni%"": 0.0, ""Pd%"": 0.0, ""Pt%"": 0.0, ""Sn%"": 0.0}",0,DataPoint
5406732768306638318,"{""MagpieData mean Row"": 4.96, ""MagpieData mode Row"": 4.0, ""MagpieData range Row"": 2.0, ""MagpieData avg_dev Row"": 0.8064, ""MagpieData maximum Row"": 6.0, ""MagpieData mean Column"": 10.36, ""MagpieData mean Number"": 50.96, ""MagpieData minimum Row"": 4.0, ""MagpieData mode Column"": 9.0, ""MagpieData mode Number"": 27.0, ""MagpieData range Column"": 5.0, ""MagpieData range Number"": 52.0, ""MagpieData mean GSmagmom"": 0.650357904, ""MagpieData mean MeltingT"": 1484.0584, ""MagpieData mean NValence"": 15.68, ""MagpieData mode GSmagmom"": 1.5484712, ""MagpieData mode MeltingT"": 1768.0, ""MagpieData mode NValence"": 9.0, ""MagpieData avg_dev Column"": 1.2144, ""MagpieData avg_dev Number"": 21.3104, ""MagpieData maximum Column"": 14.0, ""MagpieData maximum Number"": 79.0, ""MagpieData mean GSbandgap"": 0.0, ""MagpieData mean NUnfilled"": 2.04, ""MagpieData mean NdValence"": 8.74, ""MagpieData mean NfValence"": 5.32, ""MagpieData mean NpValence"": 0.2, ""MagpieData mean NsValence"": 1.42, ""MagpieData minimum Column"": 9.0, ""MagpieData minimum Number"": 27.0, ""MagpieData mode GSbandgap"": 0.0, ""MagpieData mode NUnfilled"": 3.0, ""MagpieData mode NdValence"": 7.0, ""MagpieData mode NfValence"": 0.0, ""MagpieData mode NpValence"": 0.0, ""MagpieData mode NsValence"": 2.0, ""MagpieData range GSmagmom"": 1.5484712, ""MagpieData range MeltingT"": 1322.97, ""MagpieData range NValence"": 16.0, ""MagpieData mean NdUnfilled"": 1.26, ""MagpieData mean NfUnfilled"": 0.0, ""MagpieData mean NpUnfilled"": 0.4, ""MagpieData mean NsUnfilled"": 0.38, ""MagpieData mode NdUnfilled"": 3.0, ""MagpieData mode NfUnfilled"": 0.0, ""MagpieData mode NpUnfilled"": 0.0, ""MagpieData mode NsUnfilled"": 0.0, ""MagpieData range GSbandgap"": 0.0, ""MagpieData range NUnfilled"": 4.0, ""MagpieData range NdValence"": 3.0, ""MagpieData range NfValence"": 14.0, ""MagpieData range NpValence"": 2.0, ""MagpieData range NsValence"": 2.0, ""MagpieData avg_dev GSmagmom"": 0.7544151686399999, ""MagpieData avg_dev MeltingT"": 307.309264, ""MagpieData avg_dev NValence"": 7.0832, ""MagpieData maximum GSmagmom"": 1.5484712, ""MagpieData maximum MeltingT"": 1828.05, ""MagpieData maximum NValence"": 25.0, ""MagpieData mean GSvolume_pa"": 15.4184, ""MagpieData minimum GSmagmom"": 0.0, ""MagpieData minimum MeltingT"": 505.08, ""MagpieData minimum NValence"": 9.0, ""MagpieData mode GSvolume_pa"": 10.245, ""MagpieData range NdUnfilled"": 3.0, ""MagpieData range NfUnfilled"": 0.0, ""MagpieData range NpUnfilled"": 4.0, ""MagpieData range NsUnfilled"": 1.0, ""MagpieData avg_dev GSbandgap"": 0.0, ""MagpieData avg_dev NUnfilled"": 1.1984, ""MagpieData avg_dev NdValence"": 1.4615999999999998, ""MagpieData avg_dev NfValence"": 6.5968, ""MagpieData avg_dev NpValence"": 0.3600000000000001, ""MagpieData avg_dev NsValence"": 0.6032000000000001, ""MagpieData maximum GSbandgap"": 0.0, ""MagpieData maximum NUnfilled"": 4.0, ""MagpieData maximum NdValence"": 10.0, ""MagpieData maximum NfValence"": 14.0, ""MagpieData maximum NpValence"": 2.0, ""MagpieData maximum NsValence"": 2.0, ""MagpieData mean AtomicWeight"": 122.11223811999999, ""MagpieData minimum GSbandgap"": 0.0, ""MagpieData minimum NUnfilled"": 0.0, ""MagpieData minimum NdValence"": 7.0, ""MagpieData minimum NfValence"": 0.0, ""MagpieData minimum NpValence"": 0.0, ""MagpieData minimum NsValence"": 0.0, ""MagpieData mode AtomicWeight"": 58.933195, ""MagpieData range GSvolume_pa"": 23.04, ""MagpieData avg_dev NdUnfilled"": 1.4615999999999998, ""MagpieData avg_dev NfUnfilled"": 0.0, ""MagpieData avg_dev NpUnfilled"": 0.7200000000000002, ""MagpieData avg_dev NsUnfilled"": 0.47120000000000006, ""MagpieData maximum NdUnfilled"": 3.0, ""MagpieData maximum NfUnfilled"": 0.0, ""MagpieData maximum NpUnfilled"": 4.0, ""MagpieData maximum NsUnfilled"": 1.0, ""MagpieData minimum NdUnfilled"": 0.0, ""MagpieData minimum NfUnfilled"": 0.0, ""MagpieData minimum NpUnfilled"": 0.0, ""MagpieData minimum NsUnfilled"": 0.0, ""MagpieData range AtomicWeight"": 138.03337399999998, ""MagpieData avg_dev GSvolume_pa"": 4.547336, ""MagpieData maximum GSvolume_pa"": 33.285, ""MagpieData mean CovalentRadius"": 132.4, ""MagpieData minimum GSvolume_pa"": 10.245, ""MagpieData mode CovalentRadius"": 126.0, ""MagpieData avg_dev AtomicWeight"": 56.88929146879999, ""MagpieData maximum AtomicWeight"": 196.966569, ""MagpieData mean MendeleevNumber"": 63.64, ""MagpieData minimum AtomicWeight"": 58.933195, ""MagpieData mode MendeleevNumber"": 58.0, ""MagpieData range CovalentRadius"": 13.0, ""MagpieData mean SpaceGroupNumber"": 203.58, ""MagpieData mode SpaceGroupNumber"": 194.0, ""MagpieData range MendeleevNumber"": 22.0, ""MagpieData avg_dev CovalentRadius"": 5.375999999999999, ""MagpieData maximum CovalentRadius"": 139.0, ""MagpieData mean Electronegativity"": 2.1708, ""MagpieData minimum CovalentRadius"": 126.0, ""MagpieData mode Electronegativity"": 1.88, ""MagpieData range SpaceGroupNumber"": 84.0, ""MagpieData avg_dev MendeleevNumber"": 5.0656, ""MagpieData maximum MendeleevNumber"": 80.0, ""MagpieData minimum MendeleevNumber"": 58.0, ""MagpieData range Electronegativity"": 0.6600000000000001, ""MagpieData avg_dev SpaceGroupNumber"": 20.563200000000002, ""MagpieData maximum SpaceGroupNumber"": 225.0, ""MagpieData minimum SpaceGroupNumber"": 141.0, ""MagpieData avg_dev Electronegativity"": 0.2864320000000001, ""MagpieData maximum Electronegativity"": 2.54, ""MagpieData minimum Electronegativity"": 1.88}",-2,DataPoint
5410947121347882853,"{""MagpieData mean Row"": 4.67, ""MagpieData mode Row"": 4.0, ""MagpieData range Row"": 2.0, ""MagpieData avg_dev Row"": 0.603, ""MagpieData maximum Row"": 6.0, ""MagpieData mean Column"": 11.110000000000001, ""MagpieData mean Number"": 42.85, ""MagpieData minimum Row"": 4.0, ""MagpieData mode Column"": 10.0, ""MagpieData mode Number"": 28.0, ""MagpieData range Column"": 4.0, ""MagpieData range Number"": 51.0, ""MagpieData mean GSmagmom"": 0.15480262200000003, ""MagpieData mean MeltingT"": 1389.2033999999999, ""MagpieData mean NValence"": 12.790000000000001, ""MagpieData mode GSmagmom"": 0.5953947, ""MagpieData mode MeltingT"": 1728.0, ""MagpieData mode NValence"": 10.0, ""MagpieData avg_dev Column"": 1.1560000000000006, ""MagpieData avg_dev Number"": 12.985, ""MagpieData maximum Column"": 14.0, ""MagpieData maximum Number"": 79.0, ""MagpieData mean GSbandgap"": 0.0, ""MagpieData mean NUnfilled"": 1.6300000000000001, ""MagpieData mean NdValence"": 9.48, ""MagpieData mean NfValence"": 1.68, ""MagpieData mean NpValence"": 0.4, ""MagpieData mean NsValence"": 1.23, ""MagpieData minimum Column"": 10.0, ""MagpieData minimum Number"": 28.0, ""MagpieData mode GSbandgap"": 0.0, ""MagpieData mode NUnfilled"": 2.0, ""MagpieData mode NdValence"": 8.0, ""MagpieData mode NfValence"": 0.0, ""MagpieData mode NpValence"": 0.0, ""MagpieData mode NsValence"": 2.0, ""MagpieData range GSmagmom"": 0.5953947, ""MagpieData range MeltingT"": 1322.97, ""MagpieData range NValence"": 15.0, ""MagpieData mean NdUnfilled"": 0.52, ""MagpieData mean NfUnfilled"": 0.0, ""MagpieData mean NpUnfilled"": 0.8, ""MagpieData mean NsUnfilled"": 0.31, ""MagpieData mode NdUnfilled"": 2.0, ""MagpieData mode NfUnfilled"": 0.0, ""MagpieData mode NpUnfilled"": 0.0, ""MagpieData mode NsUnfilled"": 0.0, ""MagpieData range GSbandgap"": 0.0, ""MagpieData range NUnfilled"": 4.0, ""MagpieData range NdValence"": 2.0, ""MagpieData range NfValence"": 14.0, ""MagpieData range NpValence"": 2.0, ""MagpieData range NsValence"": 2.0, ""MagpieData avg_dev GSmagmom"": 0.22910788056000003, ""MagpieData avg_dev MeltingT"": 378.043668, ""MagpieData avg_dev NValence"": 3.4144000000000005, ""MagpieData maximum GSmagmom"": 0.5953947, ""MagpieData maximum MeltingT"": 1828.05, ""MagpieData maximum NValence"": 25.0, ""MagpieData mean GSvolume_pa"": 16.7618, ""MagpieData minimum GSmagmom"": 0.0, ""MagpieData minimum MeltingT"": 505.08, ""MagpieData minimum NValence"": 10.0, ""MagpieData mode GSvolume_pa"": 10.32, ""MagpieData range NdUnfilled"": 2.0, ""MagpieData range NfUnfilled"": 0.0, ""MagpieData range NpUnfilled"": 4.0, ""MagpieData range NsUnfilled"": 1.0, ""MagpieData avg_dev GSbandgap"": 0.0, ""MagpieData avg_dev NUnfilled"": 1.1404, ""MagpieData avg_dev NdValence"": 0.7695999999999998, ""MagpieData avg_dev NfValence"": 2.9568, ""MagpieData avg_dev NpValence"": 0.6400000000000001, ""MagpieData avg_dev NsValence"": 0.7084, ""MagpieData maximum GSbandgap"": 0.0, ""MagpieData maximum NUnfilled"": 4.0, ""MagpieData maximum NdValence"": 10.0, ""MagpieData maximum NfValence"": 14.0, ""MagpieData maximum NpValence"": 2.0, ""MagpieData maximum NsValence"": 2.0, ""MagpieData mean AtomicWeight"": 99.18861228, ""MagpieData minimum GSbandgap"": 0.0, ""MagpieData minimum NUnfilled"": 0.0, ""MagpieData minimum NdValence"": 8.0, ""MagpieData minimum NfValence"": 0.0, ""MagpieData minimum NpValence"": 0.0, ""MagpieData minimum NsValence"": 0.0, ""MagpieData mode AtomicWeight"": 58.6934, ""MagpieData range GSvolume_pa"": 22.964999999999996, ""MagpieData avg_dev NdUnfilled"": 0.7696000000000001, ""MagpieData avg_dev NfUnfilled"": 0.0, ""MagpieData avg_dev NpUnfilled"": 1.2800000000000002, ""MagpieData avg_dev NsUnfilled"": 0.4278, ""MagpieData maximum NdUnfilled"": 2.0, ""MagpieData maximum NfUnfilled"": 0.0, ""MagpieData maximum NpUnfilled"": 4.0, ""MagpieData maximum NsUnfilled"": 1.0, ""MagpieData minimum NdUnfilled"": 0.0, ""MagpieData minimum NfUnfilled"": 0.0, ""MagpieData minimum NpUnfilled"": 0.0, ""MagpieData minimum NsUnfilled"": 0.0, ""MagpieData range AtomicWeight"": 138.273169, ""MagpieData avg_dev GSvolume_pa"": 6.60928, ""MagpieData maximum GSvolume_pa"": 33.285, ""MagpieData mean CovalentRadius"": 133.41000000000003, ""MagpieData minimum GSvolume_pa"": 10.32, ""MagpieData mode CovalentRadius"": 124.0, ""MagpieData avg_dev AtomicWeight"": 34.601703052, ""MagpieData maximum AtomicWeight"": 196.966569, ""MagpieData mean MendeleevNumber"": 66.19999999999999, ""MagpieData minimum AtomicWeight"": 58.6934, ""MagpieData mode MendeleevNumber"": 61.0, ""MagpieData range CovalentRadius"": 15.0, ""MagpieData mean SpaceGroupNumber"": 208.2, ""MagpieData mode SpaceGroupNumber"": 225.0, ""MagpieData range MendeleevNumber"": 19.0, ""MagpieData avg_dev CovalentRadius"": 5.428999999999998, ""MagpieData maximum CovalentRadius"": 139.0, ""MagpieData mean Electronegativity"": 2.0604, ""MagpieData minimum CovalentRadius"": 124.0, ""MagpieData mode Electronegativity"": 1.91, ""MagpieData range SpaceGroupNumber"": 84.0, ""MagpieData avg_dev MendeleevNumber"": 5.519999999999993, ""MagpieData maximum MendeleevNumber"": 80.0, ""MagpieData minimum MendeleevNumber"": 61.0, ""MagpieData range Electronegativity"": 0.6400000000000001, ""MagpieData avg_dev SpaceGroupNumber"": 26.88000000000001, ""MagpieData maximum SpaceGroupNumber"": 225.0, ""MagpieData minimum SpaceGroupNumber"": 141.0, ""MagpieData avg_dev Electronegativity"": 0.17932000000000012, ""MagpieData maximum Electronegativity"": 2.54, ""MagpieData minimum Electronegativity"": 1.9}",-2,DataPoint
5440925227133709451,"{""Ag%"": 0.4, ""Au%"": 0.2, ""Co%"": 0.0, ""Cu%"": 0.4, ""Ni%"": 0.0, ""Pd%"": 0.0, ""Pt%"": 0.0, ""Sn%"": 0.0}",0,DataPoint
5462897851701403591,"{""MagpieData mean Row"": 4.98, ""MagpieData mode Row"": 4.0, ""MagpieData range Row"": 2.0, ""MagpieData avg_dev Row"": 0.9996, ""MagpieData maximum Row"": 6.0, ""MagpieData mean Column"": 11.0, ""MagpieData mean Number"": 53.5, ""MagpieData minimum Row"": 4.0, ""MagpieData mode Column"": 11.0, ""MagpieData mode Number"": 29.0, ""MagpieData range Column"": 0.0, ""MagpieData range Number"": 50.0, ""MagpieData mean GSmagmom"": 0.0, ""MagpieData mean MeltingT"": 1347.7544, ""MagpieData mean NValence"": 17.86, ""MagpieData mode GSmagmom"": 0.0, ""MagpieData mode MeltingT"": 1357.77, ""MagpieData mode NValence"": 11.0, ""MagpieData avg_dev Column"": 0.0, ""MagpieData avg_dev Number"": 24.990000000000002, ""MagpieData maximum Column"": 11.0, ""MagpieData maximum Number"": 79.0, ""MagpieData mean GSbandgap"": 0.0, ""MagpieData mean NUnfilled"": 1.0, ""MagpieData mean NdValence"": 10.0, ""MagpieData mean NfValence"": 6.859999999999999, ""MagpieData mean NpValence"": 0.0, ""MagpieData mean NsValence"": 1.0, ""MagpieData minimum Column"": 11.0, ""MagpieData minimum Number"": 29.0, ""MagpieData mode GSbandgap"": 0.0, ""MagpieData mode NUnfilled"": 1.0, ""MagpieData mode NdValence"": 10.0, ""MagpieData mode NfValence"": 0.0, ""MagpieData mode NpValence"": 0.0, ""MagpieData mode NsValence"": 1.0, ""MagpieData range GSmagmom"": 0.0, ""MagpieData range MeltingT"": 20.440000000000055, ""MagpieData range NValence"": 14.0, ""MagpieData mean NdUnfilled"": 0.0, ""MagpieData mean NfUnfilled"": 0.0, ""MagpieData mean NpUnfilled"": 0.0, ""MagpieData mean NsUnfilled"": 1.0, ""MagpieData mode NdUnfilled"": 0.0, ""MagpieData mode NfUnfilled"": 0.0, ""MagpieData mode NpUnfilled"": 0.0, ""MagpieData mode NsUnfilled"": 1.0, ""MagpieData range GSbandgap"": 0.0, ""MagpieData range NUnfilled"": 0.0, ""MagpieData range NdValence"": 0.0, ""MagpieData range NfValence"": 14.0, ""MagpieData range NpValence"": 0.0, ""MagpieData range NsValence"": 0.0, ""MagpieData avg_dev GSmagmom"": 0.0, ""MagpieData avg_dev MeltingT"": 10.215912000000024, ""MagpieData avg_dev NValence"": 6.997199999999999, ""MagpieData maximum GSmagmom"": 0.0, ""MagpieData maximum MeltingT"": 1357.77, ""MagpieData maximum NValence"": 25.0, ""MagpieData mean GSvolume_pa"": 13.828700000000001, ""MagpieData minimum GSmagmom"": 0.0, ""MagpieData minimum MeltingT"": 1337.33, ""MagpieData minimum NValence"": 11.0, ""MagpieData mode GSvolume_pa"": 11.07, ""MagpieData range NdUnfilled"": 0.0, ""MagpieData range NfUnfilled"": 0.0, ""MagpieData range NpUnfilled"": 0.0, ""MagpieData range NsUnfilled"": 0.0, ""MagpieData avg_dev GSbandgap"": 0.0, ""MagpieData avg_dev NUnfilled"": 0.0, ""MagpieData avg_dev NdValence"": 0.0, ""MagpieData avg_dev NfValence"": 6.997199999999999, ""MagpieData avg_dev NpValence"": 0.0, ""MagpieData avg_dev NsValence"": 0.0, ""MagpieData maximum GSbandgap"": 0.0, ""MagpieData maximum NUnfilled"": 1.0, ""MagpieData maximum NdValence"": 10.0, ""MagpieData maximum NfValence"": 14.0, ""MagpieData maximum NpValence"": 0.0, ""MagpieData maximum NsValence"": 1.0, ""MagpieData mean AtomicWeight"": 128.92207881, ""MagpieData minimum GSbandgap"": 0.0, ""MagpieData minimum NUnfilled"": 1.0, ""MagpieData minimum NdValence"": 10.0, ""MagpieData minimum NfValence"": 0.0, ""MagpieData minimum NpValence"": 0.0, ""MagpieData minimum NsValence"": 1.0, ""MagpieData mode AtomicWeight"": 63.546, ""MagpieData range GSvolume_pa"": 5.629999999999999, ""MagpieData avg_dev NdUnfilled"": 0.0, ""MagpieData avg_dev NfUnfilled"": 0.0, ""MagpieData avg_dev NpUnfilled"": 0.0, ""MagpieData avg_dev NsUnfilled"": 0.0, ""MagpieData maximum NdUnfilled"": 0.0, ""MagpieData maximum NfUnfilled"": 0.0, ""MagpieData maximum NpUnfilled"": 0.0, ""MagpieData maximum NsUnfilled"": 1.0, ""MagpieData minimum NdUnfilled"": 0.0, ""MagpieData minimum NfUnfilled"": 0.0, ""MagpieData minimum NpUnfilled"": 0.0, ""MagpieData minimum NsUnfilled"": 1.0, ""MagpieData range AtomicWeight"": 133.420569, ""MagpieData avg_dev GSvolume_pa"": 2.8138739999999993, ""MagpieData maximum GSvolume_pa"": 16.7, ""MagpieData mean CovalentRadius"": 133.96, ""MagpieData minimum GSvolume_pa"": 11.07, ""MagpieData mode CovalentRadius"": 132.0, ""MagpieData avg_dev AtomicWeight"": 66.6836003862, ""MagpieData maximum AtomicWeight"": 196.966569, ""MagpieData mean MendeleevNumber"": 64.97999999999999, ""MagpieData minimum AtomicWeight"": 63.546, ""MagpieData mode MendeleevNumber"": 64.0, ""MagpieData range CovalentRadius"": 4.0, ""MagpieData mean SpaceGroupNumber"": 225.0, ""MagpieData mode SpaceGroupNumber"": 225.0, ""MagpieData range MendeleevNumber"": 2.0, ""MagpieData avg_dev CovalentRadius"": 1.9992, ""MagpieData maximum CovalentRadius"": 136.0, ""MagpieData mean Electronegativity"": 2.2136, ""MagpieData minimum CovalentRadius"": 132.0, ""MagpieData mode Electronegativity"": 1.9, ""MagpieData range SpaceGroupNumber"": 0.0, ""MagpieData avg_dev MendeleevNumber"": 0.9995999999999998, ""MagpieData maximum MendeleevNumber"": 66.0, ""MagpieData minimum MendeleevNumber"": 64.0, ""MagpieData range Electronegativity"": 0.6400000000000001, ""MagpieData avg_dev SpaceGroupNumber"": 0.0, ""MagpieData maximum SpaceGroupNumber"": 225.0, ""MagpieData minimum SpaceGroupNumber"": 225.0, ""MagpieData avg_dev Electronegativity"": 0.31987200000000005, ""MagpieData maximum Electronegativity"": 2.54, ""MagpieData minimum Electronegativity"": 1.9}",-1,DataPoint
5502994436731763927,"{""Ag%"": 0.0, ""Au%"": 0.33, ""Co%"": 0.33, ""Cu%"": 0.0, ""Ni%"": 0.0, ""Pd%"": 0.22, ""Pt%"": 0.0, ""Sn%"": 0.12}",-1,DataPoint
5548954744359644047,"{""Ag%"": 0.0, ""Au%"": 0.14, ""Co%"": 0.22, ""Cu%"": 0.18, ""Ni%"": 0.16, ""Pd%"": 0.17, ""Pt%"": 0.0, ""Sn%"": 0.13}",-2,DataPoint
5633071282474936649,"{""Ag%"": 0.0, ""Au%"": 0.33, ""Co%"": 0.34, ""Cu%"": 0.0, ""Ni%"": 0.0, ""Pd%"": 0.18, ""Pt%"": 0.0, ""Sn%"": 0.15}",-2,DataPoint
5649723483193569771,"{""Ag%"": 0.19, ""Au%"": 0.3, ""Co%"": 0.22, ""Cu%"": 0.29, ""Ni%"": 0.0, ""Pd%"": 0.0, ""Pt%"": 0.0, ""Sn%"": 0.0}",-1,DataPoint
5659390077294306971,"{""Ag%"": 0.0, ""Au%"": 0.3, ""Co%"": 0.26, ""Cu%"": 0.0, ""Ni%"": 0.0, ""Pd%"": 0.28, ""Pt%"": 0.0, ""Sn%"": 0.16}",-1,DataPoint
5826522902557241743,"{""Ag%"": 0.0, ""Au%"": 0.3, ""Co%"": 0.28, ""Cu%"": 0.0, ""Ni%"": 0.0, ""Pd%"": 0.27, ""Pt%"": 0.0, ""Sn%"": 0.15}",-1,DataPoint
5834882132881360976,"{""Ag%"": 0.0, ""Au%"": 0.54, ""Co%"": 0.0, ""Cu%"": 0.0, ""Ni%"": 0.0, ""Pd%"": 0.0, ""Pt%"": 0.46, ""Sn%"": 0.0}",0,DataPoint
